generation,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,mut_rate
177,-0.5171326947818055,29.523196209697836,0.9807174887890177,0.14463544299913259,24,True,0.026400000000000003
178,-0.5171326947818055,169.52401804548754,0.9807174887890177,0.14463544299913259,24,True,0.026266666666666667
179,-0.5171326947818055,29.522682462920542,0.9807174887890177,0.14463544299913259,24,True,0.026133333333333335
180,-0.5171326947818055,74.52295967197641,0.9807174887890177,0.14463544299913259,24,True,0.026000000000000002
181,-0.5171326947818055,149.52420870019316,0.9807174887890177,0.14463544299913259,24,True,0.025866666666666666
182,-0.5175527527968842,149.52195546666553,0.9856502242150256,0.14663862971298638,24,True,0.025733333333333334
183,-0.5175527527968842,59.5214797562214,0.9856502242150256,0.14663862971298638,24,True,0.0256
184,-0.5175527527968842,39.518458552696046,0.9856502242150256,0.14663862971298638,24,True,0.025466666666666672
185,-0.5175527527968842,74.52395978197842,0.9856502242150256,0.14663862971298638,24,True,0.025333333333333333
186,-0.5175527527968842,54.52171028339566,0.9856502242150256,0.14663862971298638,24,True,0.025200000000000004
187,-0.5175527527968842,169.51897812194366,0.9856502242150256,0.14663862971298638,24,True,0.02506666666666667
188,-0.5175527527968842,54.52004935639924,0.9856502242150256,0.14663862971298638,24,True,0.024933333333333335
189,-0.5175527527968842,9.519114466177596,0.9856502242150256,0.14663862971298638,24,True,0.024800000000000003
190,-0.5175527527968842,69.52259663144552,0.9856502242150256,0.14663862971298638,24,True,0.02466666666666667
191,-0.5175527527968842,19.51737726919659,0.9856502242150256,0.14663862971298638,24,True,0.024533333333333334
192,-0.5175527527968842,9.518272369584365,0.9856502242150256,0.14663862971298638,24,True,0.0244
193,-0.5175527527968842,29.520955177889423,0.9856502242150256,0.14663862971298638,24,True,0.02426666666666667
194,-0.5175527527968842,19.52011381486758,0.9856502242150256,0.14663862971298638,24,True,0.024133333333333336
195,-0.5175527527968842,64.51663514485428,0.9856502242150256,0.14663862971298638,24,True,0.024
196,-0.5175527527968842,19.51700219370836,0.9856502242150256,0.14663862971298638,24,True,0.023866666666666668
197,-0.5235304235556436,29.5147948221778,0.9800448430491076,0.13666482817785208,23,True,0.02373333333333334
198,-0.5235304235556436,59.517153590830794,0.9800448430491076,0.13666482817785208,23,True,0.0236
199,-0.5235304235556436,39.51511916889338,0.9800448430491076,0.13666482817785208,23,True,0.02346666666666667
200,-0.5235304235556436,49.512822007948834,0.9800448430491076,0.13666482817785208,23,True,0.023333333333333338
201,-0.5235304235556436,24.513105296125026,0.9800448430491076,0.13666482817785208,23,True,0.023200000000000002
202,-0.5235304235556436,29.514357155302633,0.9800448430491076,0.13666482817785208,23,True,0.02306666666666667
203,-0.5235304235556436,39.51181585244734,0.9800448430491076,0.13666482817785208,23,True,0.022933333333333337
204,-0.5235304235556436,69.51339640297726,0.9800448430491076,0.13666482817785208,23,True,0.0228
205,-0.5235304235556436,89.5178374748776,0.9800448430491076,0.13666482817785208,23,True,0.02266666666666667
206,-0.5235304235556436,44.51271631613597,0.9800448430491076,0.13666482817785208,23,True,0.022533333333333336
207,-0.5235304235556436,19.50980107296837,0.9800448430491076,0.13666482817785208,23,True,0.022400000000000003
208,-0.5235304235556436,44.512925155456585,0.9800448430491076,0.13666482817785208,23,True,0.022266666666666667
209,-0.5235304235556436,14.511063339879462,0.9800448430491076,0.13666482817785208,23,True,0.022133333333333335
210,-0.5235304235556436,49.51285525540926,0.9800448430491076,0.13666482817785208,23,True,0.022000000000000006
211,-0.5235304235556436,59.51371586345142,0.9800448430491076,0.13666482817785208,23,True,0.021866666666666666
212,-0.5235304235556436,29.513332363144904,0.9800448430491076,0.13666482817785208,23,True,0.021733333333333337
213,-0.5235304235556436,9.51022474001569,0.9800448430491076,0.13666482817785208,23,True,0.021600000000000005
214,-0.5235304235556436,4.509710525886473,0.9800448430491076,0.13666482817785208,23,True,0.02146666666666667
215,-0.5235304235556436,44.50827201552783,0.9800448430491076,0.13666482817785208,23,True,0.021333333333333336
216,-0.5235304235556436,49.50825623781783,0.9800448430491076,0.13666482817785208,23,True,0.021200000000000004
217,-0.5235304235556436,44.51054632061446,0.9800448430491076,0.13666482817785208,23,True,0.021066666666666668
218,-0.5235304235556436,24.512679511816856,0.9800448430491076,0.13666482817785208,23,True,0.020933333333333335
219,-0.5235304235556436,64.50871017627634,0.9800448430491076,0.13666482817785208,23,True,0.020800000000000003
220,-0.5235304235556436,59.509600608421316,0.9800448430491076,0.13666482817785208,23,True,0.02066666666666667
221,-0.5235304235556436,24.509319989292063,0.9800448430491076,0.13666482817785208,23,True,0.020533333333333334
222,-0.5235304235556436,9.507485142468793,0.9800448430491076,0.13666482817785208,23,True,0.0204
223,-0.5235304235556436,49.509270318288145,0.9800448430491076,0.13666482817785208,23,True,0.02026666666666667
224,-0.5235304235556436,44.5076134585397,0.9800448430491076,0.13666482817785208,23,True,0.020133333333333333
225,-0.5235304235556436,34.50587308725196,0.9800448430491076,0.13666482817785208,23,True,0.020000000000000004
226,-0.5235304235556436,14.50466460710468,0.9800448430491076,0.13666482817785208,23,True,0.01986666666666667
227,-0.5235304235556436,34.50358290713646,0.9800448430491076,0.13666482817785208,23,True,0.019733333333333335
228,-0.5243184841032066,29.50394738680029,0.9800448430491076,0.13351258598760032,22,True,0.019600000000000003
229,-0.5243184841032066,24.50539254655202,0.9800448430491076,0.13351258598760032,22,True,0.01946666666666667
230,-0.5243184841032066,-0.49496105881433017,0.9800448430491076,0.13351258598760032,22,True,0.019333333333333334
